epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,15590.4,0.30664,0.68116,0.24499,0.85246,0.94993,0.92516,0.93984,0.87901,0.94332,0.91918,0.92914,0.83852,0.38443,1.27505,0.25829,0.85151,0.0074854,0.0074854,0.0074854
129,15708.4,0.30405,0.68467,0.24499,0.84973,0.95447,0.92346,0.93998,0.87998,0.95096,0.91429,0.92906,0.83872,0.38418,1.27569,0.2572,0.85135,0.0074656,0.0074656,0.0074656
130,15828.5,0.30602,0.70304,0.24757,0.85057,0.95156,0.92488,0.94096,0.88008,0.94542,0.91933,0.93001,0.83874,0.38288,1.27756,0.25716,0.85102,0.0074458,0.0074458,0.0074458
131,15948.5,0.30403,0.67193,0.2412,0.85039,0.95168,0.92529,0.94103,0.88102,0.94595,0.92007,0.93082,0.83971,0.38212,1.27734,0.25561,0.85044,0.007426,0.007426,0.007426
132,16069.2,0.30305,0.672,0.24481,0.85187,0.95212,0.92573,0.94109,0.8804,0.94597,0.92019,0.9303,0.84042,0.38132,1.27363,0.25537,0.85003,0.0074062,0.0074062,0.0074062
133,16191.4,0.30389,0.66857,0.24289,0.85179,0.95113,0.92441,0.94117,0.88061,0.9464,0.92049,0.93122,0.84013,0.38117,1.27365,0.25492,0.84995,0.0073864,0.0073864,0.0073864
134,16315.2,0.30535,0.69466,0.24517,0.85087,0.95231,0.92371,0.94087,0.88052,0.94626,0.919,0.93035,0.83992,0.3811,1.27263,0.25554,0.85007,0.0073666,0.0073666,0.0073666
135,16438.3,0.30365,0.6888,0.24358,0.85231,0.95186,0.92389,0.94127,0.88051,0.94683,0.91949,0.93136,0.83998,0.38066,1.27162,0.25524,0.85005,0.0073468,0.0073468,0.0073468
136,16561.2,0.30405,0.68688,0.24465,0.85155,0.95276,0.92388,0.94123,0.8808,0.94767,0.91946,0.93137,0.8398,0.38036,1.27285,0.25488,0.84993,0.007327,0.007327,0.007327
137,16682.2,0.2988,0.6788,0.24304,0.85144,0.95363,0.9233,0.94112,0.8802,0.94898,0.91912,0.93127,0.8393,0.38039,1.27351,0.25527,0.84984,0.0073072,0.0073072,0.0073072
138,16801.1,0.29747,0.66841,0.23957,0.85029,0.95786,0.92119,0.94143,0.88126,0.95293,0.91654,0.93183,0.83977,0.37959,1.27239,0.25397,0.84923,0.0072874,0.0072874,0.0072874
139,16920.1,0.29976,0.65253,0.24057,0.85171,0.95794,0.92106,0.94139,0.88121,0.95282,0.91631,0.93154,0.83968,0.37949,1.27209,0.25372,0.84913,0.0072676,0.0072676,0.0072676
140,17037.1,0.3025,0.67932,0.24134,0.85207,0.95728,0.92203,0.94106,0.88133,0.95187,0.91724,0.93117,0.83954,0.37927,1.27107,0.2536,0.84886,0.0072478,0.0072478,0.0072478
141,17154.8,0.29617,0.65711,0.23741,0.8485,0.95683,0.92271,0.94119,0.88098,0.95145,0.91793,0.93125,0.83961,0.37883,1.27091,0.2531,0.84868,0.007228,0.007228,0.007228
142,17272.6,0.30441,0.70656,0.24214,0.85151,0.95804,0.92127,0.94214,0.88145,0.95293,0.91642,0.93127,0.83982,0.37822,1.27018,0.25271,0.84857,0.0072082,0.0072082,0.0072082
143,17389.9,0.3001,0.66689,0.24039,0.85087,0.95792,0.92139,0.9425,0.88237,0.95298,0.91652,0.93188,0.83978,0.37819,1.26905,0.25258,0.84876,0.0071884,0.0071884,0.0071884
144,17507.9,0.29716,0.66206,0.23896,0.84843,0.95774,0.92196,0.94148,0.88225,0.95267,0.91718,0.93177,0.83994,0.37805,1.27052,0.25221,0.84875,0.0071686,0.0071686,0.0071686
145,17625.3,0.29556,0.66428,0.23733,0.84847,0.95779,0.92213,0.9419,0.88258,0.95201,0.91822,0.93202,0.84052,0.37799,1.27132,0.25267,0.84883,0.0071488,0.0071488,0.0071488
146,17743.5,0.29615,0.67654,0.2375,0.84873,0.95812,0.9216,0.94172,0.88286,0.95248,0.91785,0.93182,0.84065,0.37787,1.27057,0.25221,0.84868,0.007129,0.007129,0.007129
147,17861.9,0.30032,0.66022,0.24111,0.85097,0.95768,0.92272,0.9418,0.88264,0.95085,0.91866,0.93164,0.8412,0.37766,1.2704,0.25186,0.84834,0.0071092,0.0071092,0.0071092
148,17979.9,0.2998,0.67004,0.24189,0.85082,0.95793,0.9226,0.94203,0.88268,0.94924,0.91947,0.93186,0.84118,0.37768,1.26996,0.25203,0.84861,0.0070894,0.0070894,0.0070894
149,18098.8,0.29804,0.67006,0.23925,0.85059,0.95493,0.92403,0.94228,0.88291,0.94994,0.91927,0.93209,0.84093,0.37772,1.27118,0.25185,0.84865,0.0070696,0.0070696,0.0070696
150,18217.7,0.30153,0.6668,0.23594,0.84992,0.95645,0.92317,0.94249,0.88301,0.95035,0.91909,0.93233,0.84117,0.37799,1.26891,0.25134,0.84893,0.0070498,0.0070498,0.0070498
151,18336,0.29403,0.65598,0.23592,0.8497,0.95541,0.92413,0.94245,0.88292,0.95054,0.91928,0.93247,0.84149,0.37789,1.26781,0.25024,0.849,0.00703,0.00703,0.00703
152,18453.9,0.29923,0.67005,0.23965,0.84935,0.95527,0.92426,0.94234,0.88236,0.95067,0.91911,0.93265,0.84156,0.37829,1.26878,0.25007,0.84929,0.0070102,0.0070102,0.0070102
153,18573.7,0.29406,0.6484,0.2374,0.84509,0.95496,0.92481,0.94246,0.88283,0.95019,0.91971,0.93247,0.84119,0.37834,1.26645,0.2496,0.84929,0.0069904,0.0069904,0.0069904
154,18694.2,0.29125,0.6554,0.23513,0.84704,0.95514,0.92468,0.94271,0.88285,0.95038,0.9197,0.93254,0.84156,0.3787,1.26514,0.2499,0.84968,0.0069706,0.0069706,0.0069706
155,18814.8,0.29569,0.65181,0.2367,0.84951,0.95601,0.92407,0.94312,0.88293,0.95094,0.91935,0.93236,0.84161,0.37898,1.26438,0.24976,0.84978,0.0069508,0.0069508,0.0069508
156,18938.7,0.29146,0.65495,0.23308,0.84861,0.95733,0.92322,0.94311,0.88281,0.9516,0.91902,0.93333,0.84169,0.37805,1.26284,0.24967,0.8485,0.006931,0.006931,0.006931
157,19063.9,0.28977,0.63633,0.23179,0.84672,0.95776,0.9236,0.94325,0.88273,0.95251,0.91898,0.93354,0.84192,0.37786,1.26161,0.24936,0.84838,0.0069112,0.0069112,0.0069112
158,19186.1,0.29452,0.66914,0.23762,0.84961,0.95804,0.92353,0.9433,0.88311,0.95268,0.91913,0.93369,0.84161,0.3778,1.26268,0.24955,0.84839,0.0068914,0.0068914,0.0068914
159,19307,0.2946,0.65366,0.23664,0.84814,0.96077,0.92223,0.94321,0.88336,0.95375,0.91868,0.93366,0.84207,0.37777,1.26245,0.24976,0.8484,0.0068716,0.0068716,0.0068716
160,19427.6,0.28997,0.64469,0.23288,0.84997,0.95952,0.9225,0.94328,0.88321,0.95425,0.91877,0.93386,0.84211,0.37758,1.26155,0.24978,0.84827,0.0068518,0.0068518,0.0068518
161,19526.9,0.29231,0.64601,0.23342,0.84975,0.96038,0.92188,0.94344,0.88384,0.95442,0.91807,0.93388,0.84254,0.37773,1.25965,0.2503,0.84837,0.006832,0.006832,0.006832
162,19613.6,0.29537,0.65798,0.23733,0.85144,0.96055,0.92208,0.94347,0.88393,0.95534,0.91836,0.93394,0.84225,0.37779,1.25932,0.24988,0.84833,0.0068122,0.0068122,0.0068122
161,127.781,0.27323,0.59436,0.21038,0.84265,0.95922,0.92221,0.94338,0.88336,0.95343,0.9188,0.93364,0.8423,0.37746,1.25989,0.24951,0.8483,0.006832,0.006832,0.006832
163,19740.6,0.29088,0.64563,0.23243,0.84628,0.95973,0.9228,0.94351,0.8835,0.95522,0.91889,0.9345,0.84185,0.37833,1.25864,0.24982,0.8486,0.0067924,0.0067924,0.0067924
162,256.372,0.28584,0.63733,0.22698,0.84625,0.95898,0.92362,0.94345,0.88353,0.95363,0.91903,0.93344,0.84238,0.37736,1.25976,0.24921,0.84835,0.0068122,0.0068122,0.0068122
164,19868.1,0.29004,0.6478,0.229,0.84755,0.95889,0.92325,0.94352,0.88359,0.95421,0.91886,0.93392,0.8418,0.37818,1.25784,0.24937,0.84857,0.0067726,0.0067726,0.0067726
163,384.998,0.29093,0.63991,0.22922,0.84824,0.95901,0.92355,0.94341,0.88352,0.95385,0.91913,0.93359,0.84248,0.37721,1.26088,0.24931,0.84829,0.0067924,0.0067924,0.0067924
165,19995.7,0.2941,0.64872,0.23395,0.84735,0.95902,0.92341,0.94348,0.88346,0.9544,0.91872,0.93384,0.84145,0.37838,1.25829,0.24899,0.84871,0.0067528,0.0067528,0.0067528
164,513.608,0.28569,0.65689,0.22815,0.84536,0.95884,0.92352,0.94343,0.88357,0.95367,0.91911,0.9335,0.84206,0.37704,1.25996,0.24962,0.84807,0.0067726,0.0067726,0.0067726
166,20123.5,0.2919,0.64721,0.22804,0.84787,0.95544,0.92581,0.94359,0.88398,0.95363,0.91944,0.93353,0.84184,0.37827,1.25741,0.24898,0.8489,0.006733,0.006733,0.006733
165,641.95,0.29224,0.64826,0.22991,0.84708,0.95826,0.92347,0.9434,0.88412,0.95326,0.91956,0.93445,0.84288,0.37686,1.26004,0.24898,0.84785,0.0067528,0.0067528,0.0067528
167,20250.8,0.28872,0.63443,0.22882,0.84631,0.95848,0.92333,0.94378,0.88434,0.95402,0.9187,0.93355,0.84129,0.37841,1.25634,0.24917,0.84915,0.0067132,0.0067132,0.0067132
166,770.201,0.29148,0.65851,0.23575,0.84792,0.95938,0.92238,0.94331,0.88362,0.95276,0.91972,0.93441,0.84281,0.37647,1.25821,0.24909,0.84764,0.006733,0.006733,0.006733
168,20378.1,0.29,0.65225,0.23108,0.84934,0.96006,0.92265,0.94381,0.8842,0.95474,0.9177,0.93381,0.84182,0.37846,1.25509,0.24886,0.84913,0.0066934,0.0066934,0.0066934
167,898.012,0.2896,0.66073,0.2288,0.84606,0.96053,0.92232,0.9432,0.88434,0.95537,0.9184,0.93435,0.84327,0.37646,1.25838,0.24898,0.84769,0.0067132,0.0067132,0.0067132
169,20505,0.28947,0.6508,0.22976,0.84607,0.96003,0.9227,0.94385,0.88413,0.95509,0.9181,0.93448,0.84187,0.37836,1.25463,0.24875,0.84909,0.0066736,0.0066736,0.0066736
168,1026.97,0.29347,0.64365,0.23065,0.84891,0.96027,0.92179,0.94322,0.88398,0.95569,0.9169,0.93421,0.84276,0.37641,1.25757,0.2491,0.84767,0.0066934,0.0066934,0.0066934
170,20633.3,0.29061,0.64835,0.22978,0.84847,0.96002,0.92248,0.94396,0.8842,0.95453,0.91752,0.93404,0.84212,0.37831,1.25374,0.24842,0.84927,0.0066538,0.0066538,0.0066538
169,1154.76,0.29331,0.66609,0.23461,0.84865,0.96066,0.92172,0.94325,0.88469,0.95542,0.91666,0.93424,0.84276,0.37611,1.25728,0.2487,0.84761,0.0066736,0.0066736,0.0066736
171,20760.9,0.29308,0.6609,0.23162,0.84683,0.96001,0.92328,0.94396,0.88435,0.95456,0.91824,0.9341,0.84223,0.37824,1.25208,0.24836,0.84928,0.006634,0.006634,0.006634
170,1282.63,0.29299,0.66139,0.23082,0.84741,0.95992,0.92114,0.9432,0.88539,0.95407,0.91608,0.93356,0.84312,0.37624,1.25767,0.24826,0.84767,0.0066538,0.0066538,0.0066538
172,20888.1,0.29019,0.62899,0.23036,0.84716,0.9598,0.92381,0.94395,0.88428,0.95443,0.91872,0.9344,0.84253,0.37802,1.2523,0.24861,0.84934,0.0066142,0.0066142,0.0066142
171,1411.12,0.29013,0.66302,0.22853,0.84685,0.96012,0.92109,0.94316,0.88476,0.95449,0.91578,0.93311,0.84341,0.37624,1.25746,0.24854,0.84771,0.006634,0.006634,0.006634
173,21016,0.28536,0.64737,0.22503,0.84671,0.95966,0.9239,0.94376,0.88391,0.95465,0.91841,0.93416,0.84228,0.37804,1.25182,0.24843,0.84923,0.0065944,0.0065944,0.0065944
172,1539.31,0.28637,0.63552,0.22737,0.84785,0.96005,0.921,0.94288,0.88459,0.95419,0.91594,0.93292,0.84365,0.37589,1.25821,0.24846,0.84754,0.0066142,0.0066142,0.0066142
174,21144.2,0.28627,0.62559,0.22762,0.84746,0.9597,0.92399,0.94367,0.88407,0.95426,0.91899,0.93414,0.84209,0.37806,1.25166,0.24799,0.84931,0.0065746,0.0065746,0.0065746
173,1668.02,0.29213,0.63408,0.23077,0.84987,0.96033,0.92192,0.94294,0.88449,0.9549,0.91632,0.93296,0.84407,0.37596,1.25741,0.24825,0.84767,0.0065944,0.0065944,0.0065944
175,21271.9,0.28705,0.63364,0.22903,0.84684,0.96023,0.92473,0.94375,0.88425,0.95542,0.91958,0.93456,0.84227,0.37782,1.25106,0.24752,0.84923,0.0065548,0.0065548,0.0065548
174,1796.61,0.28905,0.65153,0.23317,0.84905,0.96025,0.92233,0.94287,0.88372,0.95547,0.91629,0.93287,0.84387,0.37601,1.25555,0.24817,0.84768,0.0065746,0.0065746,0.0065746
176,21399.5,0.28894,0.65516,0.22719,0.84582,0.96054,0.92484,0.94359,0.88403,0.95549,0.91985,0.93431,0.84227,0.37776,1.25147,0.24741,0.84922,0.006535,0.006535,0.006535
175,1925.48,0.29073,0.65803,0.22884,0.8463,0.96007,0.92251,0.94296,0.88383,0.95569,0.91635,0.93313,0.84392,0.376,1.25612,0.24798,0.84755,0.0065548,0.0065548,0.0065548
177,21528.4,0.287,0.64966,0.22829,0.84818,0.95946,0.92479,0.94372,0.88434,0.95452,0.92004,0.93426,0.84212,0.37775,1.25051,0.24667,0.84932,0.0065152,0.0065152,0.0065152
176,2054.6,0.2902,0.6467,0.23034,0.84509,0.96005,0.92253,0.94295,0.88387,0.95482,0.91815,0.93317,0.84348,0.37596,1.25557,0.24787,0.84759,0.006535,0.006535,0.006535
178,21657.1,0.28852,0.63437,0.22867,0.84771,0.95919,0.92479,0.9437,0.88464,0.95443,0.91925,0.93428,0.84234,0.37763,1.25025,0.2465,0.84922,0.0064954,0.0064954,0.0064954
177,2182.19,0.29097,0.6468,0.22767,0.84541,0.95649,0.92512,0.94285,0.8833,0.95155,0.92063,0.93315,0.84357,0.37617,1.25671,0.24776,0.8477,0.0065152,0.0065152,0.0065152
179,21784.3,0.2859,0.63702,0.22701,0.84596,0.95903,0.92478,0.94379,0.88451,0.95463,0.91946,0.93448,0.84285,0.37775,1.25072,0.24672,0.84931,0.0064756,0.0064756,0.0064756
178,2310.68,0.28537,0.63919,0.22817,0.84566,0.95611,0.92535,0.94281,0.88394,0.95165,0.92117,0.9339,0.84348,0.37608,1.25628,0.24756,0.84777,0.0064954,0.0064954,0.0064954
180,21912,0.28183,0.61622,0.22353,0.84317,0.95886,0.92477,0.94411,0.88474,0.9539,0.91953,0.93456,0.84271,0.3773,1.25141,0.2464,0.84914,0.0064558,0.0064558,0.0064558
179,2438.19,0.29098,0.66295,0.22837,0.84646,0.95561,0.92485,0.94284,0.88366,0.95145,0.92048,0.93379,0.84381,0.37608,1.25446,0.24724,0.84768,0.0064756,0.0064756,0.0064756
181,22039.3,0.28851,0.63306,0.2278,0.84874,0.95879,0.92475,0.94397,0.8844,0.95383,0.91953,0.93486,0.84278,0.37724,1.25091,0.24625,0.8492,0.006436,0.006436,0.006436
180,2567.01,0.2861,0.61765,0.22498,0.84383,0.9552,0.92504,0.94289,0.88378,0.95133,0.92038,0.93393,0.84385,0.37611,1.25458,0.24695,0.8478,0.0064558,0.0064558,0.0064558
182,22167.1,0.28448,0.62383,0.22396,0.8461,0.9584,0.92516,0.94379,0.88466,0.95349,0.91977,0.93468,0.84256,0.37691,1.25063,0.24606,0.84908,0.0064162,0.0064162,0.0064162
181,2694.87,0.28644,0.64664,0.22849,0.84677,0.95732,0.92594,0.94307,0.88395,0.95319,0.92101,0.93393,0.84349,0.37594,1.25637,0.2465,0.84771,0.006436,0.006436,0.006436
183,22294.9,0.28047,0.62609,0.22501,0.84634,0.95849,0.9255,0.94409,0.88435,0.95338,0.9208,0.93487,0.84348,0.37693,1.25074,0.24577,0.84914,0.0063964,0.0063964,0.0063964
182,2822.82,0.28645,0.63112,0.22693,0.84548,0.96083,0.92376,0.94307,0.88415,0.95608,0.91981,0.93398,0.84378,0.37583,1.25582,0.24665,0.84767,0.0064162,0.0064162,0.0064162
184,22422.7,0.28047,0.63679,0.22155,0.84377,0.95823,0.92546,0.94394,0.88437,0.95263,0.9205,0.93436,0.84354,0.37678,1.25112,0.2455,0.84914,0.0063766,0.0063766,0.0063766
183,2951,0.28899,0.64523,0.22706,0.84671,0.95909,0.92452,0.94293,0.88431,0.95461,0.9204,0.93389,0.84362,0.37597,1.25611,0.24661,0.84768,0.0063964,0.0063964,0.0063964
185,22550,0.28232,0.61676,0.22395,0.84721,0.95726,0.92494,0.94398,0.88459,0.95089,0.92105,0.93487,0.84345,0.37687,1.25093,0.24523,0.84919,0.0063568,0.0063568,0.0063568
184,3079.13,0.28717,0.63861,0.2296,0.84514,0.95938,0.92456,0.94301,0.88395,0.95444,0.92005,0.9333,0.84362,0.37609,1.25498,0.24614,0.84776,0.0063766,0.0063766,0.0063766
186,22677.2,0.28209,0.63788,0.22134,0.84586,0.95679,0.92524,0.94392,0.8847,0.95077,0.92094,0.93424,0.84373,0.37659,1.2507,0.24552,0.84924,0.006337,0.006337,0.006337
185,3206.65,0.28755,0.63798,0.22453,0.84545,0.95989,0.92428,0.94302,0.88406,0.95538,0.9192,0.93387,0.84379,0.37586,1.25461,0.24617,0.84776,0.0063568,0.0063568,0.0063568
187,22803.9,0.28282,0.63243,0.22232,0.84554,0.95609,0.92569,0.94385,0.88447,0.95296,0.92004,0.9349,0.84372,0.37659,1.25283,0.2453,0.84924,0.0063172,0.0063172,0.0063172
186,3334.64,0.2883,0.64195,0.22759,0.8471,0.95935,0.92442,0.94307,0.88414,0.95483,0.91878,0.93319,0.8435,0.37605,1.25339,0.24612,0.84797,0.006337,0.006337,0.006337
188,22930.4,0.28336,0.62667,0.2221,0.84246,0.95589,0.9256,0.94382,0.88465,0.95255,0.91974,0.93467,0.84376,0.37624,1.25332,0.24524,0.84911,0.0062974,0.0062974,0.0062974
187,3463.55,0.28544,0.63168,0.22556,0.8462,0.95973,0.92458,0.94312,0.88416,0.95499,0.91902,0.93355,0.84369,0.37612,1.25361,0.24629,0.84814,0.0063172,0.0063172,0.0063172
189,23056.9,0.28587,0.63731,0.22419,0.84566,0.95587,0.92565,0.94379,0.88486,0.9524,0.91983,0.93406,0.84384,0.37614,1.25195,0.2448,0.84927,0.0062776,0.0062776,0.0062776
188,3592.32,0.28731,0.63821,0.22501,0.84706,0.95964,0.92463,0.94312,0.88394,0.95486,0.91909,0.93333,0.84387,0.3761,1.25274,0.24626,0.84819,0.0062974,0.0062974,0.0062974
190,23182.2,0.28334,0.62528,0.22353,0.84473,0.95577,0.92579,0.94363,0.88402,0.95026,0.92148,0.93408,0.84402,0.37586,1.25229,0.24492,0.84929,0.0062578,0.0062578,0.0062578
189,3721.15,0.28541,0.64837,0.22594,0.84534,0.95929,0.9244,0.94292,0.88401,0.95434,0.91989,0.9335,0.8444,0.37599,1.25133,0.24638,0.84809,0.0062776,0.0062776,0.0062776
191,23309.1,0.2816,0.61746,0.22192,0.84487,0.95582,0.92592,0.94349,0.88412,0.95029,0.92133,0.9341,0.84385,0.3759,1.25226,0.24504,0.84934,0.006238,0.006238,0.006238
190,3850.65,0.28454,0.6218,0.2238,0.84509,0.95913,0.92457,0.94295,0.88416,0.95437,0.92001,0.93357,0.84471,0.37598,1.25083,0.24626,0.84811,0.0062578,0.0062578,0.0062578
192,23436.4,0.27983,0.61506,0.22082,0.84458,0.95583,0.92591,0.94354,0.88396,0.95036,0.92123,0.93447,0.84426,0.37571,1.25132,0.24509,0.84926,0.0062182,0.0062182,0.0062182
191,3980.24,0.28675,0.63494,0.22725,0.84963,0.95897,0.92459,0.94329,0.88393,0.9552,0.91914,0.9335,0.84434,0.37681,1.25056,0.24629,0.84933,0.006238,0.006238,0.006238
193,23564,0.28434,0.61851,0.22387,0.84681,0.95585,0.92574,0.94354,0.88419,0.95041,0.92095,0.93449,0.84415,0.37552,1.24954,0.24501,0.84915,0.0061984,0.0061984,0.0061984
192,4108.23,0.27841,0.62443,0.22128,0.84191,0.95873,0.92464,0.94347,0.88466,0.95495,0.91914,0.93353,0.84462,0.37703,1.25045,0.24636,0.84944,0.0062182,0.0062182,0.0062182
194,23690.9,0.28037,0.62656,0.22183,0.84304,0.95583,0.92554,0.94366,0.88377,0.9503,0.92091,0.93444,0.84414,0.37561,1.25252,0.24497,0.84934,0.0061786,0.0061786,0.0061786
193,4236.18,0.28257,0.63078,0.22343,0.84672,0.95914,0.92454,0.94348,0.8846,0.95509,0.91916,0.93354,0.84492,0.37702,1.25048,0.24661,0.84952,0.0061984,0.0061984,0.0061984
195,23817.6,0.27757,0.60736,0.22135,0.84493,0.95585,0.92553,0.9436,0.88384,0.95022,0.9217,0.93451,0.84526,0.37565,1.25045,0.24505,0.84939,0.0061588,0.0061588,0.0061588
194,4364.43,0.28965,0.65784,0.22792,0.84806,0.95901,0.92444,0.94327,0.88469,0.95379,0.91942,0.93394,0.84511,0.37718,1.24933,0.24695,0.84977,0.0061786,0.0061786,0.0061786
196,23945.2,0.28035,0.62451,0.22102,0.84476,0.95569,0.92545,0.94367,0.88423,0.94998,0.9212,0.93457,0.84491,0.37573,1.25178,0.24571,0.84947,0.006139,0.006139,0.006139
195,4493.12,0.28454,0.6306,0.22317,0.84647,0.95903,0.92481,0.94375,0.88481,0.95379,0.91975,0.93391,0.84518,0.37731,1.24997,0.24714,0.84993,0.0061588,0.0061588,0.0061588
197,24073.7,0.28383,0.63802,0.22503,0.84525,0.95654,0.92628,0.94371,0.88497,0.95105,0.92154,0.93469,0.8452,0.37574,1.251,0.24591,0.84945,0.0061192,0.0061192,0.0061192
196,4621.71,0.28137,0.62054,0.22187,0.84692,0.95918,0.92484,0.94377,0.88512,0.95518,0.91911,0.93364,0.84562,0.37722,1.24792,0.24747,0.84994,0.006139,0.006139,0.006139
198,24202.3,0.28091,0.61634,0.22092,0.84339,0.95565,0.92558,0.94375,0.8847,0.95011,0.92085,0.93467,0.84567,0.37578,1.25031,0.24545,0.84946,0.0060994,0.0060994,0.0060994
197,4751.45,0.28217,0.63914,0.22193,0.84491,0.95902,0.92494,0.9436,0.88493,0.95499,0.91914,0.93355,0.84525,0.37734,1.24738,0.2472,0.85002,0.0061192,0.0061192,0.0061192
199,24331.9,0.28049,0.62146,0.21907,0.84381,0.9557,0.92622,0.94375,0.88516,0.95031,0.92126,0.93467,0.84551,0.37573,1.24967,0.24543,0.84953,0.0060796,0.0060796,0.0060796
200,24460.1,0.27897,0.61861,0.21988,0.84611,0.95593,0.92605,0.94369,0.88474,0.95052,0.92126,0.93469,0.84547,0.37578,1.24896,0.2456,0.84959,0.0060598,0.0060598,0.0060598
198,4879.99,0.27962,0.61877,0.21813,0.84389,0.95878,0.92505,0.94311,0.88514,0.95403,0.91974,0.93334,0.84543,0.3772,1.24649,0.24723,0.84989,0.0060994,0.0060994,0.0060994
201,24588.5,0.28089,0.64229,0.22123,0.84462,0.95593,0.92593,0.94421,0.88484,0.95054,0.92104,0.93474,0.84591,0.37563,1.249,0.24564,0.84952,0.00604,0.00604,0.00604
199,5008.35,0.27978,0.62428,0.22143,0.84441,0.95844,0.92503,0.9436,0.88479,0.95365,0.91973,0.93372,0.84574,0.3773,1.24737,0.24725,0.85,0.0060796,0.0060796,0.0060796
202,24717.3,0.27838,0.62371,0.21857,0.84384,0.95607,0.92606,0.94414,0.88436,0.95042,0.92038,0.93524,0.8458,0.37572,1.2502,0.24557,0.84952,0.0060202,0.0060202,0.0060202
200,5137.26,0.28422,0.62986,0.22488,0.84775,0.95825,0.92509,0.94375,0.88443,0.95398,0.91965,0.93375,0.84531,0.37708,1.24741,0.24748,0.84993,0.0060598,0.0060598,0.0060598
203,24845.4,0.27828,0.61396,0.21787,0.84487,0.95615,0.92611,0.94418,0.88511,0.95048,0.92037,0.93533,0.84545,0.3759,1.25053,0.24556,0.84971,0.0060004,0.0060004,0.0060004
201,5265.41,0.28158,0.62234,0.22202,0.84403,0.95787,0.92512,0.94373,0.88475,0.95375,0.9198,0.93362,0.84568,0.37708,1.24764,0.24777,0.84997,0.00604,0.00604,0.00604
204,24973.7,0.27834,0.60847,0.21873,0.84222,0.95605,0.92634,0.94442,0.88468,0.95067,0.92028,0.9353,0.84568,0.37611,1.24944,0.24548,0.84977,0.0059806,0.0059806,0.0059806
202,5393.82,0.28255,0.62912,0.22234,0.846,0.95741,0.92517,0.94372,0.88499,0.95354,0.91982,0.93348,0.84564,0.37679,1.24677,0.24823,0.84978,0.0060202,0.0060202,0.0060202
205,25102.1,0.27948,0.63732,0.21819,0.84454,0.95607,0.92604,0.94445,0.88508,0.95075,0.92027,0.93528,0.84564,0.37619,1.24991,0.2456,0.84996,0.0059608,0.0059608,0.0059608
203,5522.25,0.28213,0.62242,0.22181,0.84655,0.95707,0.92481,0.94376,0.88496,0.95484,0.91815,0.93351,0.84584,0.37674,1.24533,0.24795,0.84989,0.0060004,0.0060004,0.0060004
206,25230.4,0.27832,0.62204,0.2177,0.84565,0.95594,0.92612,0.94455,0.88474,0.95087,0.92025,0.9354,0.84594,0.37611,1.24959,0.24544,0.85003,0.005941,0.005941,0.005941
204,5650.51,0.28111,0.61495,0.22113,0.84565,0.95683,0.92492,0.94367,0.88516,0.95458,0.91842,0.93351,0.8459,0.37692,1.24536,0.24794,0.84993,0.0059806,0.0059806,0.0059806
207,25362.9,0.2771,0.61573,0.2175,0.84579,0.95661,0.92643,0.94431,0.88523,0.95186,0.92004,0.93526,0.84554,0.37626,1.24955,0.24486,0.85005,0.0059212,0.0059212,0.0059212
205,5782.98,0.27829,0.6163,0.21922,0.84202,0.95693,0.9249,0.94372,0.88494,0.95461,0.91847,0.93379,0.84556,0.37685,1.24647,0.24791,0.85001,0.0059608,0.0059608,0.0059608
208,25492.1,0.27981,0.62755,0.21882,0.84472,0.95601,0.92653,0.9444,0.88497,0.95068,0.92065,0.9354,0.84576,0.37644,1.2474,0.24516,0.85014,0.0059014,0.0059014,0.0059014
206,5911.97,0.27782,0.62729,0.21958,0.84414,0.95613,0.92505,0.94334,0.88522,0.95393,0.91892,0.93324,0.8455,0.37697,1.24565,0.24745,0.8502,0.005941,0.005941,0.005941
209,25620.5,0.27942,0.62926,0.22065,0.84296,0.95727,0.92741,0.94491,0.88493,0.95078,0.92081,0.93558,0.84656,0.37642,1.24727,0.24495,0.85007,0.0058816,0.0058816,0.0058816
207,6040.32,0.28004,0.62432,0.22282,0.84516,0.95662,0.92494,0.94311,0.88508,0.95404,0.919,0.93302,0.84533,0.37724,1.24651,0.2475,0.85024,0.0059212,0.0059212,0.0059212
210,25748.8,0.27688,0.61109,0.21902,0.84379,0.95846,0.92779,0.94493,0.88493,0.95199,0.92087,0.93552,0.84639,0.37631,1.24718,0.2447,0.85016,0.0058618,0.0058618,0.0058618
208,6168.61,0.28009,0.61954,0.22269,0.84454,0.95708,0.92483,0.94323,0.88525,0.95366,0.91918,0.93323,0.8457,0.37755,1.24458,0.24717,0.85052,0.0059014,0.0059014,0.0059014
209,6296.93,0.27784,0.62514,0.21986,0.84554,0.95698,0.92482,0.94319,0.88518,0.95532,0.91816,0.9332,0.84583,0.37717,1.24415,0.24688,0.85031,0.0058816,0.0058816,0.0058816
